task,v_mean,v_std
forward_5,4.938409712520758,0.06461930616540887
forward_10,9.869026785364333,0.4227839414403754
backward_5,-4.970993039187971,0.054658925521656944
backward_10,-9.694533947471012,0.3375670712806723
