task,v_mean,v_std
forward_5,4.4476431158033245,0.2749248140766467
forward_10,5.512640145722319,0.6935602710133931
backward_5,-4.8805352082743685,0.3454000106578964
backward_10,-6.968689443983645,0.40434182166436394
