task,v_mean,v_std
forward_5,0.9743643350979033,0.07521896697841204
forward_10,1.9000521058036335,0.09689808683678154
backward_5,-0.9752812031557565,0.04946402500235818
backward_10,-2.0009441121114535,0.0693094535266431
