task,v_mean,v_std
forward_5,5.091458529557314,0.2755399398768262
forward_10,7.010898444881969,0.9608534151457416
backward_5,-4.849952534464992,0.18927555246967323
backward_10,-7.969868783950457,0.5284072465221422
